title,url,price,rating,review_count,seller,search_term,scraped_at,is_suspicious,suspicion_reasons
Valuetoner Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 3635 3636 3775 3835 3836 3838 4535 4536 4675 5085 5275 (1 Preto 1 Colorido),https://www.amazon.com.br/Valuetoner-Cartuchos-664XL-Compat%C3%ADvel-Advantage/dp/B0DPHKVBRV/ref=sr_1_11?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-11&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,170.0,4.4,,"(25,7 mil)",cartucho HP 664,2025-09-23 00:18:44,True,"[""Palavra-chave suspeita: 'compatível'""]"
Kit Cartucho HP 664 Preto (2 Un.) + Cartucho HP 664 Colorido (1 Un.) - Original,https://www.amazon.com.br/Cartucho-HP-Preto-Colorido-Original/dp/B084M3WFC7/ref=sr_1_12?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-12&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.8,,(186),cartucho HP 664,2025-09-23 00:18:44,False,[]
"Kit Cartucho de Tinta 664 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, original, preço, DeskJet Ink Advantage,1015, 4645, 2645, 1515, 2515, 3515, 3545, 2545.",https://www.amazon.com.br/Cartucho-664-Colorido-Impressora-Advantage/dp/B0DSJZLLMX/ref=sr_1_13?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-13&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,162.0,4.8,,(12),cartucho HP 664,2025-09-23 00:18:44,False,[]
Kit cartuchos de Tinta HP 664XL | 2136 | 4536 | Black + Color Original,https://www.amazon.com.br/Cartuchos-Tinta-HP-664XL-Original/dp/B004C5NEZ2/ref=sr_1_14?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-14&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,335.0,4.8,,(37),cartucho HP 664,2025-09-23 00:18:44,False,[]
"Cartucho Hp 667 Colorido Original (3ym78al) Para Hp Deskjet 2376, 2774, 2776, 6476",https://www.amazon.com.br/Cartucho-HP-Colorido-Original-3YM79AB/dp/B08WKRYQHN/ref=sr_1_15?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-15&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,62.0,4.7,,(13 mil),cartucho HP 664,2025-09-23 00:18:44,False,[]
Kit 2 Cartuchos Pretos 664 HP + 1 Cartucho Color 664 HP,https://www.amazon.com.br/cartuchos-Pretos-HP-Cartucho-Color/dp/B07T8ZSQRG/ref=sr_1_16?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-16&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.6,,(105),cartucho HP 664,2025-09-23 00:18:44,False,[]
GPC IMAGE Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 2135 3630 2675 3635 3775 3835 4535 4675 5075 (2 Preto),https://www.amazon.com.br/GPC-IMAGE-para-HP-664/dp/B0FCMNQ53S/ref=sr_1_17?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-17&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,168.0,4.4,,"(16,8 mil)",cartucho HP 664,2025-09-23 00:18:44,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit Cartucho de Tinta 2 unid. 664 Preto para Impressora, Conjunto de 2, combo, black, pretos, original, preço.",https://www.amazon.com.br/Cartucho-664-Impressora-Conjunto-original/dp/B0DVB6WL3S/ref=sr_1_18?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-18&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,162.0,5.0,,(2),cartucho HP 664,2025-09-23 00:18:44,False,[]
Kit Cartuchos De Tinta HP 664xl | 2136 | 4536 | 1115 | 3636 | 3836 | 4676 Preto e Color Original,https://www.amazon.com.br/Cartuchos-Tinta-664xl-Preto-Original/dp/B07Q7XHL5K/ref=sr_1_19?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-19&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,339.0,4.8,,(61),cartucho HP 664,2025-09-23 00:18:45,False,[]
WISETA Cartucho de Tinta Compatível para HP 664 664XL Compatível com DeskJet Ink Advantage 1115 1118 2135 3775 3776 3835 3838 4535 4675 5275 (2 Preto),https://www.amazon.com.br/WISETA-Compat%C3%ADvel-para-664-Advantage/dp/B0FQCF9PY2/ref=sr_1_20?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-20&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,210.0,4.4,,"(4,1 mil)",cartucho HP 664,2025-09-23 00:18:45,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit Cartucho de Tinta 2 unid. 664 Preto para Impressora, Conjunto de 2, combo, black, pretos, original, preço.",https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,162.0,5.0,,(2),cartucho HP 664,2025-09-23 00:18:45,False,[]
"Kit Cartucho de Tinta 664 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, original, preço, DeskJet Ink Advantage,1015, 4645, 2645, 1515, 2515, 3515, 3545, 2545.",https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,162.0,4.8,,(12),cartucho HP 664,2025-09-23 00:18:45,False,[]
4x Tintas Recarga Cartucho Compatível 60xl 664 662 Valejet,https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,84.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:45,True,"[""Palavra-chave suspeita: 'compatível'""]"
4x Tintas 500ml Recarga Cartucho Compatível 60xl 664 662,https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,84.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:45,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit com 02 Cartuchos HP 664 - Preto + Colorido - Original Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Kit-com-02-Cartuchos-664/dp/B0CMJBDFZ5/ref=sr_1_25?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-25,218.9,5.0,,(2),cartucho HP 664,2025-09-23 00:18:45,False,[]
Kit Cartuchos HP - 664XL Preto + 664xl Tricolor,https://www.amazon.com.br/Cartuchos-HP-664XL-Preto-Tricolor/dp/B076FJJ5NB/ref=sr_1_26?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-26&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,335.0,4.5,,(115),cartucho HP 664,2025-09-23 00:18:45,False,[]
CARTUCHO DE TINTA COMPATÍVEL 664XL PRETO F6V31A 14ML,https://www.amazon.com.br/CARTUCHO-TINTA-COMPAT%C3%8DVEL-664XL-F6V31A/dp/B0FPYZ5LQH/ref=sr_1_27?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-27&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,91.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:45,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit Cartucho 664 Preto E Colorido + Folha A4 500 unid, Kit escritório, econômico, folhas, Resmas, papel de qualidade.",https://www.amazon.com.br/Cartucho-Colorido-escrit%C3%B3rio-econ%C3%B4mico-qualidade/dp/B0DLPCBDHW/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-28&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,191.0,5.0,,(1),cartucho HP 664,2025-09-23 00:18:45,False,[]
"Cartucho HP 664XL Colorido Original (F6V30AB) - Para HP Deskjet 2136, 2676, 3776, 5076, 5277",https://www.amazon.com.br/Cartucho-664XL-Colorido-Original-F6V30AB/dp/B0FK5P8LTK/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-29,234.8,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:45,False,[]
"Cartucho 664 Preto Original (F6V29AB) Para Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/Cartucho-664-Original-F6V29AB-Deskjet/dp/B0F5QSD8M8/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-30,106.8,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:46,False,[]
Cartucho de tinta de substituição 664XL para cartuchos de tinta 664 664XL 664 XL preto e colorido para DeskJet Ink Advantage 1115 2135 2138 3635 3636 3638 4535 4536 4538 4675 4676 4678 Pacote com 2,https://www.amazon.com.br/Cartucho-substitui%C3%A7%C3%A3o-cartuchos-664-Advantage/dp/B0DT3Q9PDV/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-31&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,249.0,4.2,,(47),cartucho HP 664,2025-09-23 00:18:46,False,[]
Cartucho 664XL Preto 14ml + 664XL Color 12ml - Compatível para HP 2676 2675 3776 3775 | Microjet 100% Novo (Kit Preto + Colorido),https://www.amazon.com.br/Cartucho-664XL-Preto-14ml-Color/dp/B0FCP11G4W/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-32&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:46,True,"[""Palavra-chave suspeita: 'compatível'""]"
Cartucho 664 XL 12 ML Colorido Microjet Para Impressora HP 2136/2138 / 3635/3636 / 5075,https://www.amazon.com.br/Cartucho-Colorido-Microjet-Para-Impressora/dp/B095J515SF/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-33&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,128.0,2.2,,(3),cartucho HP 664,2025-09-23 00:18:46,False,[]
Cartucho de tinta preto 664XL de substituição para HP 664 664XL para impressora DeskJet Ink Advantage 2135 1115 2675 3635 3775 (1 preta),https://www.amazon.com.br/664XL-substitui%C3%A7%C3%A3o-impressora-Ink-Advantage/dp/B0DJ733X7Q/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-34&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,172.0,4.7,,(7),cartucho HP 664,2025-09-23 00:18:46,False,[]
